,Timestamp,PowerConsumption1,PowerConsumption2,PowerConsumption3
16686,2022-01-24T13:57:47.241Z,61.0,208.4,137.8
16687,2022-01-24T13:57:57.448Z,61.0,178.7,127.5
16688,2022-01-24T13:58:07.637Z,61.9,189.1,124.7
16689,2022-01-24T13:58:17.861Z,85.2,157.6,124.0
16690,2022-01-24T13:58:28.097Z,62.4,164.8,123.5
16691,2022-01-24T13:58:38.301Z,80.4,150.0,125.4
16692,2022-01-24T13:58:48.541Z,70.6,198.3,127.5
16693,2022-01-24T13:58:58.776Z,61.0,171.3,121.4
16694,2022-01-24T13:59:08.997Z,72.7,149.1,127.2
16695,2022-01-24T13:59:19.17Z,70.0,155.7,124.2
16696,2022-01-24T13:59:29.377Z,71.6,151.7,122.9
16697,2022-01-24T13:59:39.551Z,67.8,202.3,122.0
16698,2022-01-24T13:59:49.755Z,65.1,169.2,122.8
16699,2022-01-24T13:59:59.944Z,69.8,165.7,119.6
16700,2022-01-24T14:00:10.116Z,67.6,143.5,120.5
16701,2022-01-24T14:00:20.29Z,88.0,193.0,118.8
16702,2022-01-24T14:00:30.51Z,73.9,180.6,119.6
16703,2022-01-24T14:00:40.92Z,78.5,174.7,130.6
16704,2022-01-24T14:00:51.346Z,64.2,176.5,143.9
16705,2022-01-24T14:01:01.512Z,64.7,159.6,121.0
16706,2022-01-24T14:01:11.734Z,75.9,200.6,123.3
16707,2022-01-24T14:01:21.907Z,66.4,215.7,117.6
16708,2022-01-24T14:01:32.08Z,71.7,163.2,119.8
16709,2022-01-24T14:01:42.708Z,71.7,178.1,120.4
16710,2022-01-24T14:01:52.943Z,66.5,148.1,127.9
16711,2022-01-24T14:02:03.131Z,65.5,181.2,129.3
16712,2022-01-24T14:02:13.335Z,64.5,162.9,123.9
16713,2022-01-24T14:02:23.588Z,61.5,213.4,130.0
16714,2022-01-24T14:02:33.824Z,69.4,200.6,119.3
16715,2022-01-24T14:02:44.044Z,66.1,142.1,124.6
16716,2022-01-24T14:02:54.265Z,64.5,141.9,120.1
16717,2022-01-24T14:03:04.439Z,70.9,183.4,156.8
16718,2022-01-24T14:03:14.659Z,69.3,145.7,136.7
16719,2022-01-24T14:03:24.833Z,69.4,180.1,127.4
16720,2022-01-24T14:03:35.006Z,68.3,159.6,132.4
16721,2022-01-24T14:03:45.165Z,81.8,147.8,141.5
16722,2022-01-24T14:03:55.401Z,70.5,159.3,123.5
16723,2022-01-24T14:04:05.59Z,64.3,203.1,119.4
16724,2022-01-24T14:04:15.763Z,95.1,152.6,119.0
16725,2022-01-24T14:04:25.983Z,73.0,162.9,119.3
16726,2022-01-24T14:04:36.173Z,66.3,157.2,120.3
16727,2022-01-24T14:04:46.347Z,75.1,156.1,131.8
16728,2022-01-24T14:04:56.524Z,67.3,149.0,118.7
16729,2022-01-24T14:05:06.714Z,69.3,172.8,139.5
16730,2022-01-24T14:05:16.903Z,73.2,176.2,138.3
16731,2022-01-24T14:05:27.077Z,72.7,178.0,143.7
16732,2022-01-24T14:05:37.266Z,72.7,161.7,126.0
16733,2022-01-24T14:05:47.477Z,72.0,154.1,126.2
16734,2022-01-24T14:05:57.634Z,64.2,142.4,131.2
16735,2022-01-24T14:06:07.824Z,68.0,184.7,120.6
16736,2022-01-24T14:06:18.059Z,67.8,153.3,138.6
16737,2022-01-24T14:06:28.236Z,66.4,166.6,119.4
16738,2022-01-24T14:06:38.424Z,71.1,151.9,119.8
16739,2022-01-24T14:06:48.613Z,74.5,180.7,118.7
16740,2022-01-24T14:06:58.786Z,73.6,170.1,120.5
16741,2022-01-24T14:07:08.944Z,62.6,165.7,118.8
16742,2022-01-24T14:07:19.619Z,71.6,147.9,120.5
16743,2022-01-24T14:07:29.776Z,73.0,139.4,133.0
16744,2022-01-24T14:07:39.981Z,64.2,179.5,118.3
16745,2022-01-24T14:07:50.186Z,68.3,204.3,118.0
16746,2022-01-24T14:08:00.361Z,62.4,219.4,117.6
16747,2022-01-24T14:08:10.534Z,88.5,172.2,116.8
16748,2022-01-24T14:08:20.725Z,64.0,154.8,117.8
16749,2022-01-24T14:08:30.884Z,70.2,157.0,118.2
16750,2022-01-24T14:08:41.122Z,79.6,158.3,117.6
16751,2022-01-24T14:08:51.329Z,63.4,150.2,119.4
16752,2022-01-24T14:09:02.378Z,62.2,173.9,117.7
16753,2022-01-24T14:09:11.708Z,72.8,145.1,172.0
16754,2022-01-24T14:09:21.882Z,72.2,203.8,126.7
16755,2022-01-24T14:09:32.055Z,66.7,214.7,133.8
16756,2022-01-24T14:09:42.232Z,64.1,174.5,150.4
16757,2022-01-24T14:09:52.452Z,66.0,191.1,196.3
16758,2022-01-24T14:10:02.594Z,64.3,192.2,151.7
16759,2022-01-24T14:10:12.831Z,64.7,174.8,133.5
16760,2022-01-24T14:10:23.006Z,64.6,151.2,131.0
16761,2022-01-24T14:10:33.21Z,67.2,172.4,127.4
16762,2022-01-24T14:10:43.402Z,67.9,154.5,138.5
16763,2022-01-24T14:10:53.575Z,63.3,158.9,130.4
16764,2022-01-24T14:11:03.733Z,64.1,191.9,120.9
16765,2022-01-24T14:11:13.939Z,71.8,191.1,119.6
16766,2022-01-24T14:11:24.112Z,64.2,194.5,119.3
16767,2022-01-24T14:11:34.754Z,69.7,212.1,119.0
16768,2022-01-24T14:11:44.96Z,68.4,163.1,119.2
16769,2022-01-24T14:11:55.136Z,66.9,187.0,119.5
16770,2022-01-24T14:12:05.371Z,69.3,178.0,119.6
16771,2022-01-24T14:12:15.566Z,62.4,160.7,119.6
16772,2022-01-24T14:12:25.803Z,79.1,177.1,135.3
16773,2022-01-24T14:12:35.977Z,61.1,177.2,133.4
16774,2022-01-24T14:12:46.151Z,63.2,139.8,127.8
16775,2022-01-24T14:12:56.326Z,68.2,195.5,119.6
16776,2022-01-24T14:13:06.563Z,68.5,223.4,118.7
16777,2022-01-24T14:13:16.72Z,70.7,145.1,121.1
16778,2022-01-24T14:13:26.941Z,68.9,154.6,120.3
16779,2022-01-24T14:13:37.145Z,66.2,167.7,119.4
16780,2022-01-24T14:13:47.306Z,63.8,154.9,119.8
16781,2022-01-24T14:13:57.526Z,69.7,137.4,119.3
16782,2022-01-24T14:14:07.716Z,66.4,179.4,119.0
16783,2022-01-24T14:14:17.908Z,65.0,148.4,120.4
16784,2022-01-24T14:14:28.098Z,66.6,140.5,121.1
16785,2022-01-24T14:14:38.288Z,65.2,153.7,155.0
16786,2022-01-24T14:14:48.997Z,62.3,214.0,130.4
16787,2022-01-24T14:14:59.201Z,69.0,177.5,118.8
16788,2022-01-24T14:15:09.453Z,83.2,158.7,118.3
16789,2022-01-24T14:15:19.672Z,64.7,216.0,118.6
16790,2022-01-24T14:15:29.863Z,61.9,144.9,121.0
16791,2022-01-24T14:15:40.052Z,62.0,146.3,119.1
16792,2022-01-24T14:15:50.241Z,62.1,181.5,120.2
16793,2022-01-24T14:16:00.401Z,63.0,142.7,118.5
16794,2022-01-24T14:16:10.593Z,67.7,138.1,120.1
16795,2022-01-24T14:16:20.813Z,67.2,150.0,149.3
16796,2022-01-24T14:16:30.971Z,71.3,140.0,127.7
16797,2022-01-24T14:16:41.159Z,66.7,174.7,145.5
16798,2022-01-24T14:16:51.333Z,64.4,146.2,129.9
16799,2022-01-24T14:17:01.511Z,75.4,157.6,120.4
16800,2022-01-24T14:17:11.684Z,76.5,136.4,125.6
16801,2022-01-24T14:17:21.922Z,65.8,136.0,123.0
16802,2022-01-24T14:17:32.079Z,62.8,134.2,124.8
16803,2022-01-24T14:17:42.284Z,62.8,223.2,126.2
16804,2022-01-24T14:17:52.979Z,60.9,156.5,124.3
16805,2022-01-24T14:18:03.184Z,61.5,141.0,121.8
16806,2022-01-24T14:18:13.357Z,65.5,148.4,127.1
16807,2022-01-24T14:18:23.561Z,61.8,147.8,125.2
16808,2022-01-24T14:18:33.75Z,60.8,143.1,125.2
16809,2022-01-24T14:18:44.018Z,60.8,144.2,142.9
16810,2022-01-24T14:18:54.223Z,61.0,148.5,119.6
16811,2022-01-24T14:19:04.412Z,63.1,153.2,118.6
16812,2022-01-24T14:19:14.587Z,61.3,156.9,120.7
16813,2022-01-24T14:19:24.761Z,60.8,142.3,156.1
16814,2022-01-24T14:19:34.996Z,60.6,177.5,119.9
16815,2022-01-24T14:19:45.219Z,60.6,155.4,121.0
16816,2022-01-24T14:19:55.411Z,61.9,170.2,119.1
16817,2022-01-24T14:20:05.679Z,73.2,137.2,147.1
16818,2022-01-24T14:20:15.853Z,62.2,173.2,122.9
16819,2022-01-24T14:20:26.043Z,60.5,149.8,118.6
16820,2022-01-24T14:20:36.201Z,60.8,142.0,135.0
16821,2022-01-24T14:20:46.406Z,60.5,199.7,123.8
16822,2022-01-24T14:20:56.58Z,60.8,166.3,134.0
16823,2022-01-24T14:21:06.771Z,60.4,165.0,127.5
16824,2022-01-24T14:21:16.928Z,64.3,169.1,129.9
16825,2022-01-24T14:21:27.086Z,60.7,133.0,140.3
16826,2022-01-24T14:21:37.306Z,63.0,143.5,134.5
16827,2022-01-24T14:21:47.512Z,79.2,164.5,134.3
16828,2022-01-24T14:21:57.686Z,75.8,156.9,118.6
16829,2022-01-24T14:22:07.875Z,62.6,146.9,119.3
16830,2022-01-24T14:22:18.111Z,67.5,154.2,143.4
16831,2022-01-24T14:22:28.283Z,104.0,132.6,119.2
16832,2022-01-24T14:22:38.458Z,65.2,188.8,119.8
16833,2022-01-24T14:22:48.616Z,61.3,136.0,140.3
16834,2022-01-24T14:22:58.868Z,62.7,150.9,118.1
16835,2022-01-24T14:23:09.106Z,66.5,158.4,119.0
16836,2022-01-24T14:23:19.31Z,67.7,154.2,122.2
16837,2022-01-24T14:23:29.467Z,64.1,143.4,118.4
16838,2022-01-24T14:23:39.671Z,66.4,147.0,119.7
16839,2022-01-24T14:23:49.86Z,61.2,148.0,121.1
16840,2022-01-24T14:24:00.048Z,61.6,157.5,119.3
16841,2022-01-24T14:24:10.207Z,61.6,167.5,119.4
16842,2022-01-24T14:24:20.38Z,61.4,168.2,118.0
16843,2022-01-24T14:24:30.553Z,61.7,206.4,118.8
16844,2022-01-24T14:24:40.726Z,63.8,158.6,118.1
16845,2022-01-24T14:24:50.961Z,61.3,137.8,118.3
16846,2022-01-24T14:25:01.138Z,61.3,134.8,120.5
16847,2022-01-24T14:25:11.343Z,63.0,134.9,118.7
16848,2022-01-24T14:25:21.502Z,61.9,134.0,123.7
16849,2022-01-24T14:25:31.739Z,62.1,152.0,132.7
16850,2022-01-24T14:25:41.882Z,62.3,136.4,121.7
16851,2022-01-24T14:25:52.088Z,61.7,134.2,121.6
16852,2022-01-24T14:26:02.328Z,61.4,150.5,120.1
16853,2022-01-24T14:26:12.564Z,61.7,149.6,119.3
16854,2022-01-24T14:26:22.74Z,61.2,134.4,119.4
16855,2022-01-24T14:26:32.915Z,61.0,137.1,131.2
16856,2022-01-24T14:26:43.093Z,61.2,141.2,118.3
16857,2022-01-24T14:26:53.297Z,60.7,139.1,119.2
16858,2022-01-24T14:27:03.47Z,61.2,143.7,118.2
16859,2022-01-24T14:27:13.692Z,61.6,142.4,125.9
16860,2022-01-24T14:27:23.899Z,60.6,179.7,176.7
16861,2022-01-24T14:27:34.136Z,64.2,139.2,146.1
16862,2022-01-24T14:27:44.294Z,60.8,132.8,123.5
16863,2022-01-24T14:27:54.532Z,60.5,139.7,122.2
16864,2022-01-24T14:28:04.724Z,62.4,142.6,123.7
16865,2022-01-24T14:28:14.867Z,65.0,170.1,122.9
16866,2022-01-24T14:28:25.056Z,65.7,145.6,122.1
16867,2022-01-24T14:28:35.291Z,71.9,170.3,123.6
16868,2022-01-24T14:28:45.526Z,72.7,143.7,144.8
16869,2022-01-24T14:28:55.7Z,73.2,139.6,124.4
16870,2022-01-24T14:29:05.937Z,65.1,148.6,122.1
16871,2022-01-24T14:29:16.114Z,66.7,151.6,123.5
16872,2022-01-24T14:29:26.322Z,61.6,139.4,121.7
16873,2022-01-24T14:29:36.496Z,62.1,158.3,122.5
16874,2022-01-24T14:29:46.717Z,62.0,142.6,119.2
16875,2022-01-24T14:29:56.922Z,62.5,138.0,121.0
16876,2022-01-24T14:30:07.158Z,61.9,144.0,118.2
16877,2022-01-24T14:30:17.378Z,97.3,184.3,125.0
16878,2022-01-24T14:30:27.576Z,62.9,167.1,119.1
16879,2022-01-24T14:30:37.751Z,61.7,182.9,121.8
16880,2022-01-24T14:30:47.94Z,61.2,138.5,117.9
16881,2022-01-24T14:30:58.176Z,60.9,139.3,140.9
16882,2022-01-24T14:31:08.396Z,61.6,158.2,129.5
16883,2022-01-24T14:31:18.603Z,65.8,195.9,122.5
16884,2022-01-24T14:31:28.76Z,60.9,165.9,121.6
16885,2022-01-24T14:31:38.964Z,61.4,157.1,118.2
16886,2022-01-24T14:31:49.201Z,60.8,158.8,118.5
16887,2022-01-24T14:31:59.392Z,62.1,139.8,118.6
16888,2022-01-24T14:32:09.566Z,60.4,140.9,118.4
16889,2022-01-24T14:32:19.74Z,61.9,199.7,139.4
16890,2022-01-24T14:32:29.98Z,60.8,157.9,120.1
16891,2022-01-24T14:32:40.156Z,60.2,136.2,118.2
16892,2022-01-24T14:32:50.36Z,60.7,134.0,120.1
16893,2022-01-24T14:33:00.535Z,62.0,194.9,119.5
16894,2022-01-24T14:33:10.693Z,61.1,151.9,118.7
16895,2022-01-24T14:33:20.867Z,61.6,138.6,118.8
16896,2022-01-24T14:33:31.041Z,66.8,165.5,138.6
16897,2022-01-24T14:33:41.23Z,63.1,135.0,118.0
16898,2022-01-24T14:33:51.419Z,60.3,171.0,122.5
16899,2022-01-24T14:34:01.656Z,60.7,237.9,119.7
16900,2022-01-24T14:34:11.813Z,60.4,188.5,118.8
16901,2022-01-24T14:34:22.001Z,61.8,144.7,119.4
16902,2022-01-24T14:34:32.252Z,64.1,164.7,120.0
16903,2022-01-24T14:34:42.401Z,62.2,185.7,119.6
16904,2022-01-24T14:34:52.574Z,60.1,179.2,118.9
16905,2022-01-24T14:35:02.748Z,61.7,149.0,121.6
16906,2022-01-24T14:35:12.938Z,69.2,141.0,119.6
16907,2022-01-24T14:35:23.114Z,60.8,153.7,123.6
16908,2022-01-24T14:35:33.303Z,60.8,145.6,119.3
16909,2022-01-24T14:35:43.493Z,60.3,171.0,121.8
16910,2022-01-24T14:35:53.667Z,62.8,198.2,120.5
16911,2022-01-24T14:36:03.87Z,61.3,165.2,121.0
16912,2022-01-24T14:36:14.028Z,61.0,164.7,119.4
16913,2022-01-24T14:36:24.28Z,61.1,160.8,139.6
16914,2022-01-24T14:36:34.501Z,61.6,141.7,124.3
16915,2022-01-24T14:36:44.706Z,60.2,150.0,120.1
16916,2022-01-24T14:36:54.881Z,60.2,153.9,119.7
16917,2022-01-24T14:37:05.055Z,60.8,213.9,118.2
16918,2022-01-24T14:37:15.262Z,60.8,153.8,119.6
16919,2022-01-24T14:37:25.438Z,63.0,139.7,120.9
16920,2022-01-24T14:37:35.645Z,63.5,155.8,118.9
16921,2022-01-24T14:37:45.79Z,63.5,147.2,119.8
16922,2022-01-24T14:37:55.979Z,63.3,159.3,118.9
16923,2022-01-24T14:38:06.169Z,64.9,147.7,117.5
16924,2022-01-24T14:38:16.405Z,63.6,139.9,119.2
16925,2022-01-24T14:38:26.547Z,62.6,147.0,119.5
16926,2022-01-24T14:38:36.72Z,65.0,151.5,119.2
16927,2022-01-24T14:38:46.94Z,69.9,164.4,118.2
16928,2022-01-24T14:38:57.113Z,65.6,176.8,119.3
16929,2022-01-24T14:39:07.305Z,64.9,152.5,117.7
16930,2022-01-24T14:39:17.509Z,66.5,146.5,120.2
16931,2022-01-24T14:39:27.673Z,63.2,162.0,118.9
16932,2022-01-24T14:39:37.846Z,61.1,138.2,119.8
16933,2022-01-24T14:39:48.021Z,62.4,144.5,118.9
16934,2022-01-24T14:39:58.244Z,62.7,149.1,119.4
16935,2022-01-24T14:40:08.434Z,65.5,155.8,119.1
16936,2022-01-24T14:40:18.608Z,62.3,138.2,118.1
16937,2022-01-24T14:40:28.812Z,64.5,149.0,122.7
16938,2022-01-24T14:40:39.002Z,61.9,151.7,120.1
16939,2022-01-24T14:40:49.18Z,62.2,144.4,117.9
16940,2022-01-24T14:40:59.385Z,64.9,141.7,118.7
16941,2022-01-24T14:41:09.59Z,66.6,149.8,119.1
16942,2022-01-24T14:41:19.747Z,61.6,161.5,119.3
16943,2022-01-24T14:41:29.905Z,62.8,192.7,119.5
16944,2022-01-24T14:41:40.112Z,63.8,156.9,118.6
16945,2022-01-24T14:41:50.285Z,66.5,163.6,138.0
16946,2022-01-24T14:42:00.46Z,66.5,141.3,122.1
16947,2022-01-24T14:42:10.65Z,62.2,173.2,118.3
16948,2022-01-24T14:42:20.872Z,62.0,191.0,125.8
16949,2022-01-24T14:42:31.109Z,64.3,166.4,117.0
16950,2022-01-24T14:42:41.268Z,64.2,185.7,119.9
16951,2022-01-24T14:42:51.443Z,88.3,180.3,125.8
16952,2022-01-24T14:43:01.616Z,67.2,151.5,121.1
16953,2022-01-24T14:43:11.854Z,62.0,145.1,126.6
16954,2022-01-24T14:43:22.046Z,63.3,139.5,118.6
16955,2022-01-24T14:43:32.269Z,70.4,143.9,117.9
16956,2022-01-24T14:43:42.472Z,65.5,138.0,121.1
16957,2022-01-24T14:43:52.646Z,62.0,147.3,118.2
16958,2022-01-24T14:44:02.851Z,63.9,168.3,119.4
16959,2022-01-24T14:44:13.165Z,68.8,174.4,119.9
16960,2022-01-24T14:44:23.359Z,69.3,148.8,120.3
16961,2022-01-24T14:44:33.549Z,62.7,137.8,120.4
16962,2022-01-24T14:44:43.723Z,66.1,170.3,119.0
16963,2022-01-24T14:44:53.881Z,61.1,178.9,120.4
16964,2022-01-24T14:45:04.102Z,64.4,134.3,119.6
16965,2022-01-24T14:45:14.26Z,69.1,136.4,119.6
16966,2022-01-24T14:45:24.465Z,66.3,147.6,122.7
16967,2022-01-24T14:45:34.629Z,63.2,150.4,118.5
16968,2022-01-24T14:45:44.788Z,65.3,140.1,118.6
16969,2022-01-24T14:45:55.009Z,65.8,133.1,120.9
16970,2022-01-24T14:46:05.187Z,60.8,133.4,119.1
16971,2022-01-24T14:46:15.362Z,60.2,137.8,122.8
16972,2022-01-24T14:46:25.521Z,59.6,183.3,120.3
16973,2022-01-24T14:46:35.71Z,65.3,145.3,119.0
16974,2022-01-24T14:46:45.899Z,65.9,132.8,119.3
16975,2022-01-24T14:46:56.075Z,65.1,136.5,118.4
16976,2022-01-24T14:47:06.248Z,62.5,149.6,119.7
16977,2022-01-24T14:47:16.438Z,72.4,144.6,118.9
16978,2022-01-24T14:47:26.674Z,71.3,139.9,130.0
16979,2022-01-24T14:47:36.849Z,67.5,144.4,121.3
16980,2022-01-24T14:47:47.038Z,66.1,142.3,123.0
16981,2022-01-24T14:47:57.213Z,69.1,144.6,121.9
16982,2022-01-24T14:48:07.45Z,61.0,181.8,119.9
16983,2022-01-24T14:48:17.638Z,61.4,150.8,120.6
16984,2022-01-24T14:48:27.81Z,64.2,151.2,119.1
16985,2022-01-24T14:48:38.046Z,75.4,168.8,119.7
16986,2022-01-24T14:48:48.203Z,61.4,175.0,120.0
16987,2022-01-24T14:48:58.392Z,60.8,135.4,123.3
16988,2022-01-24T14:49:08.613Z,66.8,154.7,121.2
16989,2022-01-24T14:49:18.802Z,61.9,143.6,119.6
16990,2022-01-24T14:49:28.991Z,62.8,179.5,121.8
16991,2022-01-24T14:49:39.225Z,63.2,152.1,118.8
16992,2022-01-24T14:49:49.404Z,60.5,152.4,118.8
16993,2022-01-24T14:49:59.579Z,59.3,196.4,139.1
16994,2022-01-24T14:50:09.753Z,47.8,171.8,196.4
16995,2022-01-24T14:50:19.929Z,65.6,168.4,164.6
16996,2022-01-24T14:50:30.105Z,44.3,141.2,158.4
16997,2022-01-24T14:50:40.28Z,50.9,161.2,131.5
16998,2022-01-24T14:50:50.456Z,44.6,174.6,139.3
16999,2022-01-24T14:51:00.63Z,42.7,180.6,154.3
17000,2022-01-24T14:51:10.867Z,45.1,175.9,162.1
17001,2022-01-24T14:51:21.056Z,43.5,219.4,136.2
17002,2022-01-24T14:51:31.23Z,44.8,152.1,131.1
17003,2022-01-24T14:51:41.451Z,47.5,143.0,130.4
17004,2022-01-24T14:51:51.643Z,42.1,136.4,125.0
17005,2022-01-24T14:52:01.832Z,44.4,140.2,126.7
17006,2022-01-24T14:52:12.072Z,44.2,174.4,124.4
17007,2022-01-24T14:52:22.274Z,64.8,148.9,124.7
17008,2022-01-24T14:52:32.451Z,69.2,144.8,122.9
17009,2022-01-24T14:52:42.64Z,53.4,158.6,124.9
17010,2022-01-24T14:52:52.783Z,43.5,181.5,123.7
17011,2022-01-24T14:53:03.004Z,43.1,149.0,124.1
17012,2022-01-24T14:53:13.257Z,42.1,145.5,124.7
17013,2022-01-24T14:53:23.43Z,46.3,155.3,123.7
17014,2022-01-24T14:53:33.666Z,44.0,180.3,137.4
17015,2022-01-24T14:53:43.857Z,47.0,149.6,146.6
17016,2022-01-24T14:53:54.096Z,43.7,227.5,125.1
17017,2022-01-24T14:54:04.272Z,46.0,135.7,124.8
17018,2022-01-24T14:54:14.476Z,43.3,175.9,125.2
17019,2022-01-24T14:54:24.635Z,43.0,199.5,123.7
17020,2022-01-24T14:54:34.87Z,42.8,172.4,126.4
17021,2022-01-24T14:54:45.093Z,42.0,174.9,125.5
17022,2022-01-24T14:54:55.301Z,41.9,171.1,127.1
17023,2022-01-24T14:55:05.585Z,47.7,149.4,127.2
17024,2022-01-24T14:55:15.76Z,46.5,173.5,124.5
17025,2022-01-24T14:55:25.938Z,43.5,152.3,175.5
17026,2022-01-24T14:55:36.16Z,60.3,146.8,196.7
17027,2022-01-24T14:55:46.323Z,42.8,154.9,133.2
17028,2022-01-24T14:55:56.496Z,44.3,150.6,131.8
17029,2022-01-24T14:56:06.675Z,61.5,148.0,125.5
17030,2022-01-24T14:56:16.898Z,68.4,144.1,125.4
17031,2022-01-24T14:56:27.071Z,63.4,134.0,126.3
17032,2022-01-24T14:56:37.249Z,66.5,184.2,124.8
17033,2022-01-24T14:56:47.441Z,65.0,159.2,125.1
17034,2022-01-24T14:56:57.671Z,65.6,165.5,125.7
17035,2022-01-24T14:57:07.845Z,94.9,138.5,125.1
17036,2022-01-24T14:57:18.085Z,68.8,193.1,127.2
17037,2022-01-24T14:57:28.276Z,68.5,134.0,129.2
17038,2022-01-24T14:57:38.434Z,67.9,186.8,127.5
17039,2022-01-24T14:57:48.611Z,68.5,157.2,139.1
17040,2022-01-24T14:57:58.768Z,64.4,145.1,125.1
17041,2022-01-24T14:58:08.958Z,82.4,133.9,126.9
17042,2022-01-24T14:58:19.132Z,63.3,142.9,128.9
17043,2022-01-24T14:58:29.307Z,60.5,152.6,130.2
17044,2022-01-24T14:58:39.527Z,68.7,150.5,126.7
17045,2022-01-24T14:58:49.678Z,76.4,153.5,124.6
17046,2022-01-24T14:58:59.899Z,66.9,166.9,134.7
17047,2022-01-24T14:59:10.072Z,72.1,172.9,150.4
17048,2022-01-24T14:59:20.293Z,67.4,203.6,128.8
17049,2022-01-24T14:59:30.482Z,68.3,150.3,140.5
17050,2022-01-24T14:59:40.657Z,68.7,166.6,138.6
17051,2022-01-24T14:59:50.815Z,73.7,138.3,131.7
17052,2022-01-24T15:00:01.003Z,70.2,186.7,165.6
17053,2022-01-24T15:00:11.178Z,64.3,166.7,144.8
17054,2022-01-24T15:00:21.861Z,86.6,158.5,146.6
17055,2022-01-24T15:00:32.035Z,62.2,153.4,130.4
17056,2022-01-24T15:00:42.197Z,62.1,181.0,137.3
17057,2022-01-24T15:00:52.402Z,61.5,137.5,151.5
17058,2022-01-24T15:01:02.559Z,60.9,156.2,130.9
17059,2022-01-24T15:01:13.265Z,60.3,157.3,128.9
17060,2022-01-24T15:01:23.439Z,65.2,142.9,129.1
17061,2022-01-24T15:01:33.629Z,61.7,145.1,132.0
17062,2022-01-24T15:01:43.802Z,60.8,154.8,129.1
17063,2022-01-24T15:01:53.975Z,60.7,181.8,126.3
17064,2022-01-24T15:02:04.15Z,54.0,177.1,141.8
17065,2022-01-24T15:02:14.401Z,58.6,142.0,131.5
17066,2022-01-24T15:02:24.575Z,41.5,163.1,138.5
17067,2022-01-24T15:02:34.778Z,41.3,185.3,130.5
17068,2022-01-24T15:02:34.778Z,41.3,185.3,130.5
17069,2022-01-24T15:02:44.92Z,41.5,138.3,188.0
17070,2022-01-24T15:02:55.092Z,41.9,179.7,178.0
17071,2022-01-24T15:03:05.28Z,43.7,154.8,212.8
17072,2022-01-24T15:03:15.469Z,56.5,138.6,188.2
17073,2022-01-24T15:03:25.705Z,57.1,193.6,133.7
17074,2022-01-24T15:03:35.864Z,47.9,139.8,183.6
17075,2022-01-24T15:03:46.054Z,46.0,155.4,147.4
17076,2022-01-24T15:03:56.212Z,67.5,170.8,140.4
17077,2022-01-24T15:04:06.356Z,48.5,164.7,130.0
17078,2022-01-24T15:04:16.529Z,45.5,132.6,133.2
17079,2022-01-24T15:04:26.742Z,61.5,176.6,138.4
17080,2022-01-24T15:04:36.979Z,59.6,147.6,151.1
17081,2022-01-24T15:04:47.183Z,42.8,137.9,132.6
17082,2022-01-24T15:04:57.418Z,43.1,146.8,130.2
17083,2022-01-24T15:05:07.591Z,42.7,183.4,133.9
17084,2022-01-24T15:05:17.765Z,44.0,150.4,147.8
17085,2022-01-24T15:05:27.969Z,42.6,191.7,128.0
17086,2022-01-24T15:05:38.158Z,42.5,162.6,130.3
17087,2022-01-24T15:05:48.834Z,42.4,137.0,127.0
17088,2022-01-24T15:05:58.54Z,46.9,140.5,126.2
17089,2022-01-24T15:06:08.729Z,42.6,136.1,127.7
17090,2022-01-24T15:06:19.373Z,44.3,171.2,129.7
17091,2022-01-24T15:06:29.563Z,43.4,156.3,166.8
17092,2022-01-24T15:06:39.738Z,42.2,164.8,127.8
17093,2022-01-24T15:06:49.912Z,42.5,177.3,130.5
17094,2022-01-24T15:07:00.194Z,48.8,189.1,131.3
17095,2022-01-24T15:07:10.352Z,62.9,179.8,148.9
17096,2022-01-24T15:07:20.494Z,60.2,163.7,131.1
17097,2022-01-24T15:07:30.652Z,63.0,215.4,144.9
17098,2022-01-24T15:07:40.842Z,74.4,192.6,132.6
17099,2022-01-24T15:07:51.015Z,59.6,144.7,126.6
17100,2022-01-24T15:08:01.19Z,61.4,170.0,130.8
17101,2022-01-24T15:08:11.366Z,60.0,172.0,126.2
17102,2022-01-24T15:08:21.587Z,64.3,162.1,138.8
17103,2022-01-24T15:08:31.761Z,63.6,140.1,133.7
17104,2022-01-24T15:08:41.918Z,64.6,134.9,137.6
17105,2022-01-24T15:08:52.122Z,59.9,146.4,130.1
17106,2022-01-24T15:09:02.287Z,73.2,134.1,146.3
17107,2022-01-24T15:09:12.523Z,71.5,137.8,129.8
17108,2022-01-24T15:09:22.697Z,67.4,151.7,130.9
17109,2022-01-24T15:09:32.872Z,84.8,145.9,132.4
17110,2022-01-24T15:09:43.066Z,89.9,141.2,139.0
17111,2022-01-24T15:09:53.209Z,86.8,148.0,155.3
17112,2022-01-24T15:10:03.432Z,99.1,167.8,135.1
17113,2022-01-24T15:10:13.605Z,109.6,200.1,133.9
17114,2022-01-24T15:10:23.764Z,85.3,164.1,126.6
17115,2022-01-24T15:10:33.973Z,85.9,194.5,127.2
17116,2022-01-24T15:10:44.272Z,93.4,179.4,134.7
17117,2022-01-24T15:10:54.445Z,100.1,201.5,133.4
17118,2022-01-24T15:11:04.651Z,108.4,142.4,136.7
17119,2022-01-24T15:11:14.825Z,98.6,148.2,134.8
17120,2022-01-24T15:11:25.001Z,89.2,159.2,133.7
17121,2022-01-24T15:11:35.176Z,94.3,153.5,125.5
